,UMAP_1,UMAP_2,UMAP_3
cell_04427,-1.1413401,5.9310193,4.1793394
cell_04428,-1.4399964,6.4070296,3.6622763
cell_04429,-4.5454426,3.7027953,4.1856494
cell_04430,-0.4295734,6.900557,2.4371686
cell_04431,10.437565,-2.535665,-1.0636964
cell_04432,10.639475,-2.0021648,2.3383193
cell_04433,2.9742415,7.0361567,1.8792459
cell_04434,9.678066,0.5259624,0.114259996
cell_04435,9.74866,0.5894573,0.3176122
cell_04436,11.782246,-1.7562286,0.9324064
cell_04437,-1.4542581,6.015766,3.294385
cell_04438,0.9277162,6.0070243,2.7340558
cell_04439,-0.33796105,7.1947207,2.4645383
cell_04440,-4.6508865,3.333524,4.955405
cell_04441,0.75459677,6.7873645,2.199878
cell_04442,11.026581,-3.863303,-0.8875484
cell_04443,10.208111,-3.4404497,-0.5288964
cell_04444,-3.3053887,4.9077153,4.533818
cell_04445,6.2818055,5.5464683,0.36054358
cell_04446,2.6735365,6.9237847,1.6488221
cell_04447,7.4104548,3.876606,-0.49311483
cell_04448,9.347331,1.4690332,0.31828988
cell_04449,-4.6840134,3.6955628,4.511111
cell_04450,11.706865,-2.208397,1.7858998
cell_04451,11.466046,-3.3158731,-0.88419205
cell_04452,10.225493,-0.26098686,-1.2621446
cell_04453,10.915747,-0.8268999,-0.9396076
cell_04454,7.949412,3.106378,-0.061969366
cell_04455,0.96521014,6.5131197,2.0174005
cell_04456,-2.3070445,5.7164083,4.2284913
cell_04457,10.037752,0.48701388,-0.026157385
cell_04458,-3.7662477,4.117802,5.108756
cell_04459,11.122388,-3.5919008,0.22500154
cell_04460,4.4811954,6.4455237,0.86484283
cell_04461,4.9394503,6.80263,1.5420343
cell_04462,1.7464768,6.715962,2.9890976
cell_04463,11.722235,-1.7322847,1.9863166
cell_04464,-1.0096747,5.527366,4.121957
cell_04465,-1.2645447,4.701807,3.6557178
cell_04466,-0.61855036,5.5762773,3.150448
cell_04467,10.3723955,-1.5456202,-1.1517086
cell_04468,9.995416,-4.0245194,-0.35091916
cell_04469,-0.46045887,6.221486,3.971018
cell_04470,10.730243,-3.9318106,-0.6498548
cell_04471,-0.096349545,6.5817566,2.6813574
cell_04472,10.098592,-1.5933955,-1.7180717
cell_04473,-4.03588,4.465653,4.5619965
cell_04474,7.3130207,4.1694975,-0.45221585
cell_04475,9.760569,-2.0548875,-0.7575474
cell_04476,8.137409,3.5208795,0.1645864
cell_04477,-0.43387553,5.9263086,3.1477067
cell_04478,11.956538,-2.0164,-0.419415
cell_04479,11.6106415,-1.7044239,2.3830945
cell_04480,6.609349,4.935521,0.7751992
cell_04481,11.206108,-1.505904,-0.93193716
cell_04482,11.12644,-1.5527159,-1.4220026
cell_04483,-1.4962227,6.11793,2.587193
cell_04484,11.000701,-2.968117,-0.7762728
cell_04485,-0.97585344,6.5270376,2.7551496
cell_04486,10.900537,-1.1917291,1.3298495
cell_04487,-2.9023507,5.267687,3.4472342
cell_04488,-0.8431194,6.870063,2.8546052
cell_04489,8.442509,2.4520888,-0.47771284
cell_04490,9.3902025,2.1931589,-0.74049884
cell_04491,10.665424,-3.9218328,0.2132259
cell_04492,10.80226,-2.6167173,-1.7321727
cell_04493,-2.3982542,5.361934,4.5593677
cell_04494,-0.34001294,6.477971,3.3978043
cell_04495,1.7390027,6.9353724,1.7227151
cell_04496,7.678275,4.0734634,0.27819282
cell_04497,7.16577,4.0304904,-0.10042248
cell_04498,11.441998,-1.7030028,2.6676419
cell_04499,11.3167715,-2.119152,-1.2251905
cell_04500,-4.4776387,3.1962,4.210085
cell_04501,7.475127,5.20422,0.2862496
cell_04502,10.063032,0.91982454,-1.0323476
cell_04503,5.7769094,5.408638,0.8243048
cell_04504,-1.9095438,4.1656036,3.7598526
cell_04505,4.2008877,6.2556376,2.0074806
cell_04506,4.6527476,6.555187,1.7826105
cell_04507,-0.836645,5.589808,4.2616687
cell_04508,11.016505,-1.5127976,0.650977
cell_04509,0.48282355,7.0125885,2.1653948
cell_04510,8.949634,0.8681567,-1.053254
cell_04511,7.9440904,3.8999302,-0.5875554
cell_04512,11.490946,-1.6242769,1.1425972
cell_04513,-2.1933188,4.3439317,4.604009
cell_04514,-0.92395246,4.779385,4.000534
cell_04515,0.9927027,6.573515,3.567345
cell_04516,5.452759,5.8039317,1.1317378
cell_04517,0.09877103,6.464827,2.0740526
cell_04518,11.549401,-1.4367014,0.97554326
cell_04519,-0.7958381,6.350766,3.8288474
cell_04520,-3.002826,4.1365104,4.818974
cell_04521,4.551019,6.127013,1.9128003
cell_04522,10.341131,-3.6460898,-1.107514
cell_04523,11.583814,-0.6312225,1.2214192
cell_04524,10.389511,-2.9019582,0.5449894
cell_04525,8.677467,1.5235084,-0.6136967
cell_04526,10.514452,-2.9527278,-1.4647739
cell_04527,11.052737,-0.29354653,0.84049654
cell_04528,-0.5227463,5.5604362,2.0230415
cell_04529,8.278824,2.1914678,-0.6711495
cell_04530,11.10111,-1.7252458,-1.548932
cell_04531,0.9291334,6.4745975,2.2083673
cell_04532,9.668625,-2.2346056,-0.28352982
cell_04533,7.940046,4.1857038,0.51751596
cell_04534,8.310112,3.5167375,0.4843258
cell_04535,-2.8111205,4.951387,4.127614
cell_04536,10.793955,-0.18017693,1.8144108
cell_04537,11.548673,-2.436363,-1.1442193
cell_04538,-1.0696801,4.8687,3.7145061
cell_04539,2.3065035,6.8284726,2.024511
cell_04540,-4.1815014,4.3262043,4.876666
cell_04541,-4.331795,3.0919075,4.455607
cell_04542,11.0932255,-2.1533093,-1.6207492
cell_04543,8.621384,3.0734324,0.23227067
cell_04544,2.3711116,6.4551125,2.6616542
cell_04545,-0.50312287,5.2917767,2.7966647
cell_04546,11.457494,-3.8160925,-0.9240693
cell_04547,-1.0643785,6.310969,2.4580536
cell_04548,10.547987,-1.5222768,0.6409435
cell_04549,-0.21957126,6.1691456,2.89914
cell_04550,-4.269727,3.924642,4.6919665
cell_04551,10.189392,-1.9950684,0.33295786
cell_04552,-3.9533389,3.1619763,4.801332
cell_04553,9.905706,-2.3183026,-1.0078372
cell_04554,0.2527898,5.9408317,3.2722442
cell_04555,10.734459,-3.910326,-0.3062438
cell_04556,10.520111,-1.3904982,0.82050997
cell_04557,10.612396,-2.3512466,-1.6826072
cell_04558,-4.3801985,3.472556,4.4984756
cell_04559,11.039324,-1.1428735,1.2207779
cell_04560,11.409086,-3.3451033,-1.6898146
cell_04561,-1.1382684,6.547025,4.074282
cell_04562,-0.38920376,5.3349237,2.4163406
cell_04563,11.050092,-1.2452487,0.82181907
cell_04564,-1.0503936,6.283275,2.928582
cell_04565,10.439565,-0.68043554,-0.8676686
cell_04566,10.180221,-2.7749653,-1.7232351
cell_04567,-4.659044,3.8007972,4.36191
cell_04568,8.826976,2.2700012,0.19965355
cell_04569,9.17988,1.0211655,-1.2370838
cell_04570,0.78254586,5.8880954,2.566315
cell_04571,11.781962,-3.0642707,-0.74607974
cell_04572,-1.443291,5.0056067,4.1340084
cell_04573,2.642575,6.420902,2.3580866
cell_04574,10.996256,-2.8255897,-1.9695622
cell_04575,-0.26771623,6.303299,3.5859878
cell_04576,11.569742,-1.1436338,0.9369554
cell_04577,-2.742365,4.7578635,3.841163
cell_04578,7.420261,4.388575,-0.23633869
cell_04579,-2.946643,3.6044462,3.9193776
cell_04580,9.970538,-2.1414132,-1.1032643
cell_04581,11.733876,-0.8137447,2.1545925
cell_04582,11.690915,-2.9439926,0.34508324
cell_04583,12.114132,-1.8736982,0.6999716
cell_04584,9.632302,-1.5777926,-1.1152102
cell_04585,10.418645,-1.8594793,1.8543226
cell_04586,8.67146,3.3655875,-0.117441535
cell_04587,11.563665,-3.4226797,-1.3132857
cell_04588,10.444062,-0.63678366,1.5910801
cell_04589,11.15514,-1.8277817,2.479741
cell_04590,-1.0407025,6.547826,2.500326
cell_04591,8.381505,3.4313915,0.2561588
cell_04592,10.595029,-1.1629766,1.3912822
cell_04593,-1.8208882,5.9371424,3.07548
cell_04594,-0.83069557,4.8866386,3.9263203
cell_04595,11.044711,-3.742961,-1.3151884
cell_04596,5.476928,5.4546657,0.5502181
cell_04597,-1.3607239,5.3890476,3.1870503
cell_04598,1.6354121,6.4063387,2.803067
cell_04599,3.2307527,7.0033183,1.7148899
cell_04600,9.313763,-1.1240895,-0.8716823
cell_04601,10.734625,-3.2004008,-0.8431461
cell_04602,11.123285,-3.1775975,-1.6404928
cell_04603,9.739417,0.2629332,0.6500267
cell_04604,9.943631,-1.1558094,-1.3927156
cell_04605,1.0615972,6.704583,2.7887459
cell_04606,10.608761,-2.7410166,-2.0258024
cell_04607,-0.58929807,5.8105464,2.9780915
cell_04608,-2.605109,5.4373007,4.4217277
cell_04609,10.901791,-2.2152107,1.8956908
cell_04610,11.651625,-2.3985484,1.8830374
cell_04611,0.0785371,7.059606,2.6325548
cell_04612,9.855783,-1.5390143,-1.1098095
cell_04613,6.0154705,5.4328938,0.07162601
cell_04614,0.56816447,7.141058,2.7644334
cell_04615,-0.38819438,6.566393,3.0531044
cell_04616,-2.0198445,6.284342,3.4846818
cell_04617,8.36143,2.1074045,-0.1446315
cell_04618,5.934488,5.7215075,0.5777966
cell_04619,7.882554,3.5779889,-0.19159545
cell_04620,-1.1741698,6.3793674,3.9547026
cell_04621,11.190113,-3.6063023,-1.7102562
cell_04622,10.752369,-0.46266133,1.6012324
cell_04623,10.922598,-3.8755066,-0.80235296
cell_04624,-1.8522985,4.528135,3.417808
cell_04625,10.154747,-0.14337139,-0.920464
cell_04626,11.427193,-2.758256,-1.7702234
cell_04627,1.0782377,7.15744,2.735249
cell_04628,-1.3538929,5.814978,2.461051
cell_04629,-0.4305085,5.476739,2.7116175
cell_04630,-0.28753477,6.389508,2.0663633
cell_04631,5.511903,5.7021475,0.47950476
cell_04632,0.5943043,6.4523907,2.8161905
cell_04633,0.0033589646,6.4906273,2.2498004
cell_04634,10.81141,-0.3116245,1.3355848
cell_04635,-3.555177,3.542872,4.6032915
cell_04636,1.7789187,6.5404143,2.831799
cell_04637,10.791802,-0.9347876,0.15162633
cell_04638,-0.7243054,5.0170155,3.439748
cell_04639,-1.1065,5.494042,2.6900122
cell_04640,-1.7450405,5.851444,2.7689486
cell_04641,-4.314477,2.9508815,4.9514713
cell_04642,6.55848,5.1995764,0.7369696
cell_04643,-3.7937462,3.0398128,4.507508
cell_04644,-0.08343659,5.596651,2.7061913
cell_04645,11.737436,-0.9615963,2.0333982
cell_04646,10.415442,-3.2030814,0.12822708
cell_04647,-0.76318574,4.643378,3.193768
cell_04648,0.83913577,7.0726433,2.7776668
cell_04649,6.4702697,5.376822,0.60936844
cell_04650,10.301287,-1.9142704,2.3969028
cell_04651,11.756085,-1.0437706,1.5433545
cell_04652,-2.4645095,4.9550557,3.0381858
cell_04653,-2.497287,3.9049165,4.1017947
cell_04654,5.2047267,6.316962,1.6385655
cell_04655,11.005105,-2.6227608,1.0722386
cell_04656,9.504394,-3.510797,-1.0827487
cell_04657,-2.5087616,5.686644,4.133459
cell_04658,9.285676,1.8738776,0.07358029
cell_04659,-2.3986244,5.6955237,3.7973924
cell_04660,10.7514715,-0.14434555,0.5008747
cell_04661,10.80977,-2.4569232,2.3577619
cell_04662,6.942484,5.053514,0.97763056
cell_04663,-2.9129958,4.200936,4.629126
cell_04664,9.838376,1.3000505,-0.61224335
cell_04665,4.209537,6.420494,1.6914595
cell_04666,11.0419445,-2.9872541,-1.9386379
cell_04667,1.8609664,6.822507,2.538514
cell_04668,10.550379,-3.3572364,0.66267705
cell_04669,-0.3506747,6.158913,2.6959152
cell_04670,-2.2465532,5.365965,3.3247266
cell_04671,-0.07543758,6.900013,2.5024445
cell_04672,-3.5813131,3.5315948,3.943307
cell_04673,0.2195308,5.69994,3.5162446
cell_04674,9.691228,-1.2654036,-1.0007317
cell_04675,-2.5325885,5.168692,3.568271
cell_04676,-2.8885255,5.394448,3.5897954
cell_04677,-2.2232254,5.845969,4.084449
cell_04678,-2.9966302,4.643558,4.2350955
cell_04679,10.627127,-4.191459,-0.4302762
cell_04680,10.427116,-2.9351761,-0.7767226
cell_04681,-3.128322,3.8289955,4.6552877
cell_04682,11.410648,-0.9542791,0.52871966
cell_04683,10.943941,-1.1011392,-0.5917091
cell_04684,11.179311,-1.0256625,2.4155304
cell_04685,1.4112196,6.7186418,2.3686154
cell_04686,-0.5092395,6.8356957,3.3340166
cell_04687,6.9073176,5.041531,1.0151227
cell_04688,11.3619175,-1.5922785,2.302437
cell_04689,10.66034,-2.5026054,-0.9122946
cell_04690,6.8317046,4.8100905,-0.5490235
cell_04691,-0.3553768,5.981384,3.0263605
cell_04692,10.347581,-2.279155,0.48854494
cell_04693,11.71831,-2.43183,2.0343304
cell_04694,3.92791,6.6764903,1.6451806
cell_04695,10.379959,-0.33095703,-0.5501515
cell_04696,3.8132927,6.651746,1.6285886
cell_04697,6.7453094,4.707154,0.4948268
cell_04698,9.145634,2.5516932,0.38485035
cell_04699,11.250347,-1.8610158,2.8875682
cell_04700,11.433723,-0.7031474,2.2300086
cell_04701,5.2776794,5.741142,0.65331084
cell_04702,1.4269683,5.788657,2.8092768
cell_04703,3.2765996,6.898498,1.5703526
cell_04704,-1.9220906,5.533852,3.9044647
cell_04705,0.63791263,5.952105,2.6105895
cell_04706,-3.2640748,4.0936594,4.4314346
cell_04707,5.6504183,6.0173473,1.4505578
cell_04708,-1.2001958,5.1581755,3.3804915
cell_04709,1.7285744,6.8255563,2.7806642
cell_04710,10.928346,-2.485685,0.25918898
cell_04711,-1.4093072,6.5101953,3.1644282
cell_04712,10.057017,-0.15075883,1.1127133
cell_04713,10.307832,-3.7288423,-0.9402872
cell_04714,9.861721,1.3385911,0.40836966
cell_04715,-0.9433117,4.9526143,3.7249446
cell_04716,1.0080448,6.230489,2.877688
cell_04717,9.466117,0.87692434,-0.7867917
cell_04718,7.4933686,4.093682,-0.12243387
cell_04719,-1.3766704,6.2976737,3.5487437
cell_04720,5.655159,5.6576624,1.0131629
cell_04721,8.451305,1.6465182,-0.7249057
cell_04722,0.09745218,5.5396004,3.5331736
cell_04723,10.110858,-0.7339205,-0.86525166
cell_04724,-3.7323942,3.7432942,3.585154
cell_04725,1.6028453,6.4940176,2.0687199
cell_04726,10.372644,-3.4643693,-0.039921284
cell_04727,0.03373047,6.6097574,3.4498036
cell_04728,9.697467,0.73749804,-1.1918585
cell_04729,4.8028164,6.178357,1.83027
cell_04730,0.28541303,6.690757,1.9671413
cell_04731,11.711045,-0.9379187,1.5587204
cell_04732,1.6644942,6.0828824,2.637685
cell_04733,-0.43707272,6.1096783,3.6240585
cell_04734,11.465676,-2.1173983,0.838593
cell_04735,11.838909,-2.6615055,1.3921831
cell_04736,10.317159,-3.1159382,-1.2924848
cell_04737,-3.2878985,3.6367207,4.9722223
cell_04738,-2.2776906,4.8594656,3.1522927
cell_04739,10.576623,-0.70445055,0.9907921
cell_04740,-1.3121487,5.253479,3.7852163
cell_04741,-0.44351286,5.200984,2.5577946
cell_04742,10.404439,-3.040827,-1.6420034
cell_04743,0.29977095,5.7979026,3.252912
cell_04744,-3.1367056,3.8764722,4.3871603
cell_04745,-4.362049,3.5608609,5.102118
cell_04746,5.900634,5.7845945,0.35208118
cell_04747,9.935979,0.708448,-0.87217224
cell_04748,10.242422,-3.223791,-1.2530597
cell_04749,-2.331149,5.2001424,4.26823
cell_04750,-0.1572427,5.344404,3.548403
cell_04751,8.776945,2.8345566,-0.9536042
cell_04752,1.817527,6.954517,2.1326416
cell_04753,8.096816,4.3498635,0.3031021
cell_04754,9.953217,-3.5801804,0.3114581
cell_04755,8.327577,2.6826942,-1.0383239
cell_04756,4.268264,5.9492927,1.2822131
cell_04757,11.421254,-2.9653392,1.4464405
cell_04758,-3.8199556,3.9229844,3.9444082
cell_04759,11.452873,-1.2161354,2.6250367
cell_04760,7.9844127,3.8966236,-0.44652724
cell_04761,8.047917,4.061095,0.29396898
cell_04762,11.47611,-1.5536848,1.9085269
cell_04763,8.424568,3.258058,0.24907793
cell_04764,5.975618,6.0392404,0.89114434
cell_04765,-0.40433213,6.799423,3.1491206
cell_04766,9.454434,-1.7497958,-1.4138973
cell_04767,9.586483,0.1242852,0.3322622
cell_04768,-1.8156729,5.211761,2.7530026
cell_04769,10.53579,-0.3433012,1.7149934
cell_04770,10.263799,-1.3317964,1.8045881
cell_04771,3.2012093,6.6356697,1.6972687
cell_04772,-4.014141,3.2237184,3.9666111
cell_04773,5.585501,5.814791,0.45395207
cell_04774,-3.964441,2.93394,4.1990004
cell_04775,-2.8523757,5.056726,4.7022724
cell_04776,6.169545,5.7183948,1.3731627
cell_04777,-3.4693992,4.81965,4.5805273
cell_04778,0.58295363,6.3078203,3.42879
cell_04779,10.123718,-1.1189626,-0.90867925
cell_04780,0.46347225,7.055682,2.4577472
cell_04781,11.398158,-1.8957645,2.0120363
cell_04782,10.865297,-1.7399899,2.5884387
cell_04783,9.823272,1.1209102,0.5223151
cell_04784,10.324566,-3.3252835,-1.5595151
cell_04785,11.796227,-2.7567396,0.8869466
cell_04786,0.4165773,7.2026143,2.7229903
cell_04787,10.885485,-0.17853503,1.683147
cell_04788,-2.1840906,4.9799676,4.332432
cell_04789,10.713897,-1.2120527,1.7626549
cell_04790,7.91696,4.2648606,0.12478894
cell_04791,-4.2321014,3.1373463,4.043456
cell_04792,-0.72395205,6.738293,3.4517066
cell_04793,10.547553,-4.1621103,-0.62018317
cell_04794,-0.24388401,6.939258,2.165613
cell_04795,-1.4654973,6.061873,4.3354645
cell_04796,-1.3948039,5.484396,4.174435
cell_04797,6.5756354,5.3344655,-0.21919066
cell_04798,10.664993,-3.1080081,-1.6740476
cell_04799,11.078911,-1.423992,1.4964807
cell_04800,5.8774295,5.791245,1.3840234
cell_04801,-0.67644686,6.001667,3.4836938
cell_04802,-3.9300065,4.708311,4.2368355
cell_04803,6.3937674,5.5117927,0.17592433
cell_04804,10.3856735,-2.6629326,-0.9550605
cell_04805,11.258046,-2.826428,1.3393335
cell_04806,4.57128,6.135632,1.7706025
cell_04807,10.58967,-0.32919648,0.1341803
cell_04808,4.677539,6.493956,1.1582484
cell_04809,9.445716,-1.7450534,-1.5104103
cell_04810,8.744012,3.066117,0.6046565
cell_04811,10.57049,0.023618937,1.4394732
cell_04812,9.142675,2.7974203,-0.674277
cell_04813,10.788781,-2.2081926,2.7662504
cell_04814,4.550348,6.3787794,1.0301245
cell_04815,-4.35153,3.3760688,5.1583962
cell_04816,0.062592834,6.183231,2.3636987
cell_04817,7.6163564,3.8710883,-0.25541466
cell_04818,8.026012,2.697122,-0.9022127
cell_04819,8.254879,2.4131243,-0.22927126
cell_04820,10.905982,-0.37920278,0.71348387
cell_04821,0.00023059944,5.6115847,2.5250027
cell_04822,10.412128,-1.9143,-1.6351178
cell_04823,11.77645,-1.6324462,0.5966301
cell_04824,5.5973225,6.0023165,1.730154
cell_04825,3.5486803,6.6978126,1.4312284
cell_04826,-2.4146621,5.869926,3.6944342
cell_04827,4.8575754,6.5065017,1.7015841
cell_04828,9.488147,-3.8397663,-1.1611913
cell_04829,10.752912,-1.5105602,1.7072779
cell_04830,10.226786,0.29349145,-1.4688338
cell_04831,-0.34218785,7.031147,3.0685594
cell_04832,10.717804,-1.7647381,-0.53943557
cell_04833,11.007407,-2.2430732,-1.3449203
cell_04834,1.1707299,6.291326,2.9458315
cell_04835,10.266677,-2.2397912,0.9431934
cell_04836,-2.4009604,4.58551,4.3688917
cell_04837,-4.745571,3.7090843,4.9989576
cell_04838,-1.0279917,4.658425,3.3035033
cell_04839,-1.7459652,4.5302773,3.789445
cell_04840,11.580872,-2.8341475,0.7958776
cell_04841,4.422251,6.306808,1.1367575
cell_04842,-0.31628188,5.368144,3.923304
cell_04843,6.0419645,5.9034905,1.5296625
cell_04844,4.5453486,6.4535575,2.2235265
cell_04845,0.21104391,6.5854044,2.7673535
cell_04846,-1.8535804,4.95877,3.0363925
cell_04847,10.761068,0.52675396,0.8308952
cell_04848,-2.5532331,6.0726933,3.3398736
cell_04849,10.4786005,-1.7150362,2.3166056
cell_04850,-1.8216845,5.375462,2.663019
cell_04851,11.501404,-1.65019,1.4898913
cell_04852,9.803171,-3.6574843,-0.7324941
cell_04853,-2.13513,4.625834,3.9110289
cell_04854,-2.6412368,5.188774,4.3315835
cell_04855,10.689184,-3.3067768,-0.3331795
cell_04856,6.0790396,5.5096335,0.5623119
cell_04857,10.137571,-0.6928362,1.6939218
cell_04858,-3.6525064,3.59086,4.6657233
cell_04859,0.051715244,6.3232846,3.6208432
cell_04860,7.892491,3.6870394,0.5780182
cell_04861,10.312302,-3.2551758,-0.7698681
cell_04862,-0.5633978,6.394785,2.7307599
cell_04863,10.088219,-3.4781857,-1.6272191
cell_04864,9.922931,-1.8147986,0.5417331
cell_04865,-1.8604376,5.0904746,2.9477358
cell_04866,-0.29813123,6.896711,2.881265
cell_04867,-1.331212,6.5613904,3.7947628
cell_04868,5.2062473,6.2821584,0.7795482
cell_04869,10.092532,0.39244515,-1.2348268
cell_04870,5.3674464,6.2724013,1.7738124
cell_04871,-1.5797411,6.1222453,2.753275
cell_04872,11.338947,-0.5165198,0.2647785
cell_04873,10.137294,0.78311735,-1.0102925
cell_04874,9.28474,2.4025393,-0.7966776
cell_04875,8.168078,2.65474,-0.2676945
cell_04876,-2.2855754,5.6145906,3.2921462
cell_04877,10.557347,-1.6406226,-1.5248213
cell_04878,3.6365836,6.720847,2.371604
cell_04879,2.6790402,6.618857,2.005211
cell_04880,-2.5682502,5.2515798,3.3078647
cell_04881,9.4532385,0.11951497,-0.70476
cell_04882,9.937205,1.2376037,0.2655846
cell_04883,2.098222,6.725531,2.7296257
cell_04884,10.278375,-3.3598237,0.5742436
cell_04885,11.471477,-2.3842661,-1.2018263
cell_04886,-2.4858847,4.93595,4.100538
cell_04887,10.751335,-0.3883399,0.7843793
cell_04888,3.038233,6.2767987,1.8277334
cell_04889,11.385038,-2.707849,1.7855568
cell_04890,-0.6992092,6.0363355,4.2112536
cell_04891,0.9017833,6.070471,3.23639
cell_04892,6.5137324,5.1095085,1.0753304
cell_04893,-0.11189005,5.9622254,3.5087252
cell_04894,10.845458,-0.6391181,1.6481481
cell_04895,7.796176,4.3762293,-0.04946099
cell_04896,-1.1579047,5.916149,3.6588101
cell_04897,8.455813,3.4326386,-0.2388542
cell_04898,11.708672,-2.7752798,-1.3342648
cell_04899,9.713897,-3.0032394,-0.23178872
cell_04900,7.5962706,3.4765358,0.21260923
cell_04901,0.70378774,6.8940697,3.3807695
cell_04902,-2.1880991,6.312642,3.1082356
cell_04903,10.563653,-3.0689907,-1.9508578
cell_04904,10.388989,-2.858178,-1.547588
cell_04905,8.516206,1.4075623,-0.68131596
cell_04906,10.932884,-3.643972,-1.6664054
cell_04907,-1.3933445,4.5250044,3.7442815
cell_04908,10.191966,-1.5331072,-0.4584967
cell_04909,-0.47648492,5.168137,3.7463229
cell_04910,-2.2866435,5.20501,2.7818406
cell_04911,5.8670297,5.714404,0.42460126
cell_04912,4.631285,6.4903035,2.0220802
cell_04913,11.424624,-1.8700655,2.5799093
cell_04914,0.9888401,6.7147627,3.0206285
cell_04915,9.9921465,-4.205494,-0.62076443
cell_04916,10.343824,-2.3044446,-0.8735122
cell_04917,10.653816,-1.0652024,-0.41262
cell_04918,11.334558,-1.9644862,-0.04860492
cell_04919,4.53913,6.3887043,2.229892
cell_04920,3.3926175,6.6669226,1.4936447
cell_04921,-2.1929073,4.71647,3.5527418
cell_04922,-0.4693126,5.909076,2.3014524
cell_04923,10.42909,-3.6542695,-0.32440504
cell_04924,6.686957,4.976313,-0.10726113
cell_04925,1.6405543,6.5600276,1.9809022
cell_04926,-1.1871443,6.753962,3.2502162
cell_04927,7.3357563,4.649349,0.7288162
cell_04928,10.108392,-1.231079,1.7914941
